mins-pm,team,opponent,cs-pm,conceded-pm,saves-pm,penalty-saves-pm,yellow-cards-pm,red-cards-pm,bonus-pm,current-form,total
68.33333333333333,4,3,0.1111111111111111,1.2222222222222223,1.5925925925925926,0.0,0.07407407407407407,0.0,0.0,2.0,1
69.10714285714286,4,3,0.10714285714285714,1.25,1.5714285714285714,0.0,0.07142857142857142,0.0,0.0,1.0,7
69.82758620689657,4,2,0.13793103448275862,1.206896551724138,1.6206896551724137,0.0,0.06896551724137931,0.0,0.0,3.0,2
70.5,4,3,0.13333333333333333,1.2,1.5666666666666669,0.0,0.06666666666666668,0.0,0.0,3.333333333333333,7
71.12903225806451,4,3,0.16129032258064516,1.1612903225806452,1.5806451612903225,0.0,0.06451612903225806,0.0,0.03225806451612903,5.333333333333333,1
71.71875,4,3,0.15625,1.15625,1.59375,0.0,0.09375,0.0,0.03125,3.333333333333333,6
72.27272727272727,4,4,0.18181818181818185,1.1212121212121209,1.5757575757575757,0.0,0.09090909090909093,0.0,0.030303030303030307,4.666666666666667,7
72.79411764705883,4,2,0.2058823529411765,1.088235294117647,1.6470588235294117,0.0,0.08823529411764706,0.0,0.029411764705882356,4.666666666666667,1
73.28571428571429,4,2,0.2,1.1428571428571428,1.6285714285714286,0.0,0.08571428571428573,0.0,0.028571428571428567,4.666666666666667,1
73.75,4,3,0.19444444444444445,1.1666666666666667,1.6111111111111112,0.0,0.08333333333333333,0.0,0.027777777777777776,3.0,2
74.18918918918921,4,4,0.1891891891891892,1.162162162162162,1.6216216216216215,0.0,0.08108108108108109,0.0,0.027027027027027032,1.3333333333333333,2
0.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.5,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2
7.105263157894738,4,2,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.0,1.0,2
11.25,4,5,0.0,0.25,0.3,0.0,0.0,0.0,0.0,1.6666666666666667,2
15.0,4,2,0.0,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,2.0,6
18.40909090909091,4,3,0.045454545454545456,0.2727272727272727,0.3181818181818182,0.0,0.0,0.0,0.0,3.333333333333333,5
21.52173913043478,4,4,0.08695652173913042,0.2608695652173913,0.39130434782608703,0.0,0.043478260869565216,0.0,0.0,4.333333333333333,8
0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
90.0,2,3,1.0,0.0,5.0,1.0,0.0,0.0,2.0,14.0,2
90.0,2,2,0.5,0.5,3.5,0.5,0.0,0.0,1.0,8.0,1
90.0,2,3,0.3333333333333333,1.0,3.0,0.3333333333333333,0.0,0.0,0.6666666666666666,5.666666666666668,2
90.0,2,3,0.25,1.25,3.0,0.25,0.0,0.0,0.5,1.6666666666666667,2
90.0,2,5,0.2,1.4,3.4,0.2,0.0,0.0,0.4,1.6666666666666667,0
49.09090909090909,2,4,0.09090909090909093,1.0,1.7272727272727273,0.09090909090909093,0.0,0.0,0.18181818181818185,0.0,2
52.5,2,4,0.08333333333333333,1.0833333333333333,1.9166666666666667,0.08333333333333333,0.0,0.0,0.16666666666666666,0.6666666666666666,1
55.384615384615394,2,4,0.07692307692307693,1.2307692307692308,1.9230769230769231,0.07692307692307693,0.0,0.0,0.15384615384615385,1.0,3
57.85714285714285,2,2,0.07142857142857142,1.2142857142857142,2.071428571428572,0.07142857142857142,0.0,0.0,0.14285714285714285,2.0,15
60.0,2,4,0.13333333333333333,1.1333333333333333,2.1333333333333333,0.13333333333333333,0.0,0.0,0.3333333333333333,6.333333333333332,1
61.875,2,3,0.125,1.1875,2.0625,0.125,0.0,0.0,0.3125,6.333333333333332,2
63.529411764705884,2,2,0.1176470588235294,1.1764705882352942,2.0588235294117645,0.1176470588235294,0.0,0.0,0.29411764705882354,6.0,2
65.0,2,3,0.1111111111111111,1.1666666666666667,2.0,0.1111111111111111,0.0,0.0,0.2777777777777778,1.6666666666666667,2
66.3157894736842,2,4,0.10526315789473684,1.1578947368421053,1.947368421052632,0.10526315789473684,0.0,0.0,0.2631578947368421,2.0,7
67.5,2,2,0.15,1.1,2.0,0.1,0.0,0.0,0.25,3.6666666666666665,2
68.57142857142857,2,3,0.14285714285714285,1.0952380952380951,2.0,0.09523809523809523,0.0,0.0,0.2380952380952381,3.6666666666666665,2
69.54545454545455,2,3,0.13636363636363635,1.181818181818182,2.0454545454545454,0.09090909090909093,0.0,0.0,0.2272727272727273,3.6666666666666665,1
70.43478260869566,2,5,0.13043478260869565,1.2608695652173914,2.0434782608695654,0.08695652173913042,0.0,0.0,0.21739130434782608,1.6666666666666667,3
71.25,2,2,0.125,1.25,2.125,0.08333333333333333,0.0,0.0,0.20833333333333331,2.0,8
72.0,2,2,0.16,1.2,2.2,0.08,0.0,0.0,0.24,4.0,2
72.69230769230771,2,3,0.15384615384615385,1.1923076923076923,2.1923076923076925,0.07692307692307693,0.0,0.0,0.2307692307692308,4.333333333333333,2
73.33333333333333,2,2,0.14814814814814814,1.1851851851851851,2.1481481481481484,0.07407407407407407,0.0,0.0,0.2222222222222222,4.0,2
73.92857142857143,2,3,0.14285714285714285,1.1785714285714286,2.142857142857143,0.07142857142857142,0.0,0.0,0.21428571428571427,2.0,8
74.48275862068967,2,4,0.1724137931034483,1.137931034482759,2.1724137931034484,0.06896551724137931,0.0,0.0,0.2413793103448276,4.0,1
75.0,2,3,0.16666666666666666,1.2,2.1,0.06666666666666668,0.0,0.0,0.2333333333333333,3.6666666666666665,1
0.0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
12.857142857142858,2,4,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,2.0,2
13.2,2,3,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,2
7.161290322580645,2,3,0.03225806451612903,0.06451612903225806,0.2258064516129032,0.0,0.0,0.0,0.0,0.0,1
9.454545454545457,2,3,0.030303030303030307,0.12121212121212123,0.2727272727272727,0.0,0.0,0.0,0.0,0.3333333333333333,7
12.0,2,4,0.059701492537313425,0.11940298507462685,0.3582089552238806,0.0,0.0,0.0,0.0,2.6666666666666665,12
14.470588235294118,2,4,0.08823529411764706,0.1176470588235294,0.6176470588235294,0.0,0.0,0.0,0.08823529411764706,6.666666666666668,3
16.62857142857143,2,3,0.08571428571428573,0.2,0.7714285714285715,0.0,0.0,0.0,0.08571428571428573,7.333333333333332,2
18.666666666666668,2,4,0.08333333333333333,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.08333333333333333,5.666666666666668,1
20.594594594594593,2,4,0.08108108108108109,0.2702702702702703,0.7837837837837838,0.0,0.0,0.0,0.08108108108108109,2.0,6
0.0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
90.0,3,4,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3
90.0,3,4,0.0,2.0,4.5,0.0,0.0,0.0,0.0,2.0,3
67.5,3,4,0.0,1.25,3.5,0.0,0.0,0.0,0.0,2.0,1
72.0,3,3,0.0,1.6,3.2,0.0,0.0,0.0,0.0,1.3333333333333333,2
75.0,3,3,0.0,1.6666666666666667,3.333333333333333,0.0,0.0,0.0,0.0,1.0,1
77.14285714285714,3,3,0.0,1.7142857142857142,3.1428571428571432,0.0,0.0,0.0,0.0,1.3333333333333333,3
78.75,3,3,0.0,1.625,3.375,0.0,0.0,0.0,0.0,2.0,1
80.0,3,2,0.0,1.6666666666666667,3.111111111111111,0.0,0.0,0.0,0.0,1.6666666666666667,3
81.0,3,3,0.0,1.6,3.1,0.0,0.0,0.0,0.0,2.333333333333333,2
81.81818181818181,3,2,0.0,1.6363636363636365,3.1818181818181817,0.0,0.0,0.0,0.0,2.0,8
82.5,3,2,0.08333333333333333,1.5,3.333333333333333,0.0,0.0,0.0,0.08333333333333333,4.333333333333333,2
83.07692307692308,3,4,0.07692307692307693,1.6153846153846154,3.3076923076923075,0.0,0.0,0.0,0.07692307692307693,4.0,1
83.57142857142857,3,2,0.07142857142857142,1.7142857142857142,3.071428571428572,0.0,0.0,0.0,0.07142857142857142,3.6666666666666665,2
43.44827586206897,3,4,0.03448275862068965,0.8965517241379308,1.6551724137931034,0.0,0.0,0.0,0.03448275862068965,0.0,0
45.0,3,3,0.03333333333333333,1.0,1.6333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,4
46.451612903225815,3,2,0.03225806451612903,1.0,1.7741935483870968,0.0,0.0,0.0,0.03225806451612903,1.3333333333333333,2
47.8125,3,3,0.03125,1.03125,1.8125,0.0,0.0,0.0,0.03125,2.0,8
49.09090909090909,3,3,0.060606060606060615,1.0,1.9393939393939397,0.0,0.0,0.0,0.030303030303030307,4.666666666666667,10
51.04477611940298,3,4,0.08955223880597014,0.9850746268656716,2.0597014925373136,0.0,0.0,0.0,0.11940298507462685,6.666666666666668,1
52.941176470588225,3,3,0.08823529411764706,1.0588235294117647,2.0588235294117645,0.0,0.0,0.0,0.1176470588235294,6.333333333333332,7
54.0,3,3,0.11428571428571427,1.0285714285714285,2.085714285714286,0.0,0.0,0.0,0.11428571428571427,6.0,9
55.0,3,2,0.1388888888888889,1.0,2.1111111111111107,0.0,0.0,0.0,0.16666666666666666,5.666666666666668,7
55.94594594594594,3,2,0.16216216216216214,0.972972972972973,2.135135135135135,0.0,0.0,0.0,0.16216216216216214,7.666666666666668,2
0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
6.0,3,5,0.06666666666666668,0.0,0.26666666666666666,0.0,0.0,0.0,0.06666666666666668,0.0,3
11.25,3,3,0.0625,0.0625,0.4375,0.0,0.0,0.0,0.0625,1.0,1
15.882352941176471,3,4,0.05882352941176471,0.17647058823529413,0.4117647058823529,0.0,0.0,0.0,0.05882352941176471,1.3333333333333333,1
20.0,3,2,0.05555555555555555,0.2777777777777778,0.4444444444444444,0.0,0.0,0.0,0.05555555555555555,1.6666666666666667,8
23.684210526315788,3,4,0.10526315789473684,0.2631578947368421,0.631578947368421,0.0,0.0,0.0,0.10526315789473684,3.333333333333333,2
27.0,3,2,0.1,0.35,0.8,0.0,0.0,0.0,0.1,3.6666666666666665,6
30.0,3,3,0.14285714285714285,0.3333333333333333,0.8095238095238095,0.0,0.0,0.0,0.09523809523809523,5.333333333333333,2
0.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
90.0,4,5,0.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,1
90.0,4,4,0.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,6
90.0,4,2,0.3333333333333333,1.3333333333333333,2.333333333333333,0.0,0.0,0.0,0.0,3.333333333333333,2
90.0,4,3,0.25,1.25,1.75,0.0,0.0,0.0,0.0,3.0,2
90.0,4,4,0.2,1.6,2.2,0.0,0.0,0.0,0.0,3.333333333333333,3
90.0,4,2,0.16666666666666666,1.5,2.5,0.0,0.0,0.0,0.0,2.333333333333333,3
90.0,4,2,0.14285714285714285,1.4285714285714286,2.571428571428572,0.0,0.0,0.0,0.0,2.6666666666666665,2
90.0,4,2,0.125,1.5,2.75,0.0,0.0,0.0,0.0,2.6666666666666665,7
90.0,4,3,0.2222222222222222,1.3333333333333333,2.7777777777777777,0.0,0.0,0.0,0.0,4.0,2
90.0,4,4,0.2,1.3,2.6,0.0,0.0,0.0,0.0,3.6666666666666665,2
90.0,4,3,0.18181818181818185,1.3636363636363635,2.636363636363636,0.0,0.0,0.0,0.0,3.6666666666666665,1
90.0,4,3,0.16666666666666666,1.5,2.583333333333333,0.0,0.0,0.0,0.0,1.6666666666666667,7
90.0,4,3,0.2307692307692308,1.3846153846153846,2.6153846153846154,0.0,0.0,0.0,0.0,3.333333333333333,1
90.0,4,2,0.21428571428571427,1.3571428571428572,2.642857142857143,0.0,0.0,0.0,0.0,3.0,6
79.41176470588233,4,3,0.2352941176470588,1.1176470588235294,2.235294117647059,0.0,0.0,0.0,0.0,2.0,6
79.16666666666667,4,3,0.2777777777777778,1.0555555555555556,2.1111111111111107,0.0,0.0,0.0,0.0,2.0,3
79.73684210526315,4,3,0.2631578947368421,1.0526315789473684,2.1578947368421053,0.0,0.0,0.0,0.0,3.0,1
80.25,4,2,0.25,1.1,2.1,0.0,0.0,0.0,0.0,3.333333333333333,6
80.71428571428571,4,2,0.2857142857142857,1.0476190476190477,2.0476190476190474,0.0,0.0,0.0,0.0,3.333333333333333,7
81.13636363636364,4,3,0.3181818181818182,1.0,2.136363636363636,0.0,0.0,0.0,0.0,4.666666666666667,6
81.52173913043478,4,4,0.3478260869565217,0.9565217391304348,2.130434782608696,0.0,0.0,0.0,0.0,6.333333333333332,6
81.875,4,4,0.375,0.9166666666666666,2.083333333333333,0.0,0.0,0.0,0.0,6.333333333333332,2
82.2,4,3,0.36,0.96,2.12,0.0,0.0,0.0,0.0,4.666666666666667,9
82.5,4,5,0.38461538461538464,0.9230769230769232,2.230769230769231,0.0,0.0,0.0,0.07692307692307693,5.666666666666668,2
82.77777777777777,4,3,0.3703703703703704,0.925925925925926,2.1481481481481484,0.0,0.0,0.0,0.07407407407407407,4.333333333333333,6
83.03571428571429,4,3,0.3928571428571429,0.8928571428571429,2.107142857142857,0.0,0.0,0.0,0.07142857142857142,5.666666666666668,7
83.27586206896551,4,4,0.4137931034482759,0.8620689655172413,2.1379310344827585,0.0,0.0,0.0,0.06896551724137931,5.0,8
83.5,4,4,0.4,0.9,2.1333333333333333,0.03333333333333333,0.0,0.0,0.13333333333333333,7.0,2
83.70967741935483,4,3,0.3870967741935484,1.0,2.2580645161290325,0.03225806451612903,0.0,0.0,0.12903225806451613,5.666666666666668,7
81.36363636363636,4,2,0.3939393939393939,0.9393939393939394,2.212121212121212,0.030303030303030307,0.0,0.0,0.12121212121212123,3.0,8
82.83582089552239,4,2,0.41791044776119396,0.9253731343283582,2.298507462686567,0.02985074626865672,0.0,0.0,0.14925373134328354,5.0,3
84.26470588235293,4,2,0.4117647058823529,0.9411764705882352,2.3529411764705883,0.029411764705882356,0.0,0.0,0.14705882352941174,6.0,2
84.42857142857143,4,4,0.4,0.9428571428571428,2.3142857142857145,0.028571428571428567,0.0,0.0,0.14285714285714285,4.333333333333333,2
84.58333333333333,4,3,0.3888888888888889,0.9444444444444444,2.305555555555556,0.027777777777777776,0.0,0.0,0.1388888888888889,2.333333333333333,8
84.72972972972974,4,3,0.3783783783783784,1.0,2.324324324324324,0.054054054054054064,0.0,0.0,0.16216216216216214,4.0,0
0.0,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
90.0,5,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3
90.0,5,3,0.5,0.5,1.5,0.0,0.0,0.0,0.0,4.5,2
90.0,5,4,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.0,0.0,0.0,0.0,3.6666666666666665,2
90.0,5,4,0.25,1.0,2.0,0.0,0.0,0.0,0.0,2.333333333333333,2
75.0,5,2,0.16666666666666666,0.8333333333333334,1.5,0.0,0.0,0.0,0.0,1.3333333333333333,6
77.14285714285714,5,4,0.2857142857142857,0.7142857142857143,1.4285714285714286,0.0,0.0,0.0,0.0,2.6666666666666665,9
78.75,5,3,0.25,0.75,2.0,0.125,0.0,0.0,0.0,5.0,1
80.0,5,4,0.2222222222222222,0.8888888888888888,2.0,0.1111111111111111,0.0,0.0,0.0,5.333333333333333,6
81.0,5,2,0.3,0.8,2.0,0.1,0.0,0.0,0.0,5.333333333333333,2
81.81818181818181,5,3,0.2727272727272727,0.9090909090909092,2.090909090909091,0.09090909090909093,0.0,0.0,0.0,3.0,2
82.5,5,3,0.25,0.9166666666666666,2.083333333333333,0.08333333333333333,0.0,0.0,0.0,3.333333333333333,8
83.07692307692308,5,2,0.3076923076923077,0.8461538461538461,2.230769230769231,0.07692307692307693,0.0,0.0,0.07692307692307693,4.0,2
83.57142857142857,5,4,0.2857142857142857,0.8571428571428571,2.142857142857143,0.07142857142857142,0.0,0.0,0.07142857142857142,4.0,6
84.0,5,3,0.3333333333333333,0.8,2.1333333333333333,0.06666666666666668,0.0,0.0,0.06666666666666668,5.333333333333333,5
84.375,5,3,0.375,0.75,2.0625,0.0625,0.0625,0.0,0.0625,4.333333333333333,6
84.70588235294117,5,2,0.4117647058823529,0.7058823529411765,2.0,0.05882352941176471,0.05882352941176471,0.0,0.05882352941176471,5.666666666666668,3
85.0,5,3,0.3888888888888889,0.7222222222222222,2.1666666666666665,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,4.666666666666667,1
81.0,5,4,0.35,0.75,2.0,0.05,0.05,0.0,0.05,1.3333333333333333,3
81.42857142857143,5,4,0.3333333333333333,0.7619047619047619,2.0476190476190474,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,1.3333333333333333,1
81.81818181818181,5,4,0.3181818181818182,0.8181818181818182,2.0,0.045454545454545456,0.045454545454545456,0.0,0.045454545454545456,1.3333333333333333,2
82.17391304347827,5,2,0.3043478260869565,0.8260869565217391,1.9565217391304348,0.043478260869565216,0.043478260869565216,0.0,0.043478260869565216,2.0,2
82.5,5,3,0.2916666666666667,0.8333333333333334,1.9583333333333333,0.04166666666666666,0.04166666666666666,0.0,0.04166666666666666,1.6666666666666667,3
82.8,5,3,0.28,0.84,2.0,0.04,0.04,0.0,0.04,2.333333333333333,6
83.07692307692308,5,4,0.3076923076923077,0.8076923076923077,1.9615384615384612,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,3.6666666666666665,2
83.33333333333333,5,3,0.2962962962962963,0.8518518518518519,2.0,0.037037037037037035,0.037037037037037035,0.0,0.037037037037037035,3.6666666666666665,6
83.57142857142857,5,3,0.32142857142857145,0.8214285714285714,2.0,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,4.666666666666667,3
83.79310344827586,5,2,0.3103448275862069,0.8275862068965517,2.034482758620689,0.03448275862068965,0.03448275862068965,0.0,0.03448275862068965,3.6666666666666665,6
84.0,5,3,0.3333333333333333,0.8,1.9666666666666663,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,5.0,1
84.19354838709677,5,4,0.3225806451612903,0.8387096774193549,1.935483870967742,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,3.333333333333333,1
84.375,5,3,0.3125,0.9375,1.96875,0.03125,0.03125,0.0,0.03125,2.6666666666666665,7
84.54545454545455,5,2,0.3333333333333333,0.9090909090909092,2.0,0.030303030303030307,0.030303030303030307,0.0,0.030303030303030307,3.0,1
84.70588235294117,5,4,0.3235294117647059,0.9411764705882352,2.0,0.029411764705882356,0.029411764705882356,0.0,0.029411764705882356,3.0,9
84.85714285714286,5,2,0.3428571428571429,0.9142857142857144,2.085714285714286,0.028571428571428567,0.028571428571428567,0.0,0.08571428571428573,5.666666666666668,7
85.0,5,3,0.3611111111111111,0.8888888888888888,2.1111111111111107,0.027777777777777776,0.027777777777777776,0.0,0.08333333333333333,5.666666666666668,3
85.13513513513513,5,3,0.35135135135135137,0.9189189189189191,2.2432432432432434,0.027027027027027032,0.027027027027027032,0.0,0.08108108108108109,6.333333333333332,7
0.0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
4.7368421052631575,5,2,0.0,0.10526315789473684,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,1
0.0,4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
90.0,4,2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2
90.0,4,3,0.0,1.5,2.0,0.0,0.0,0.0,0.0,1.5,7
90.0,4,2,0.3333333333333333,1.0,2.333333333333333,0.0,0.0,0.0,0.0,3.333333333333333,6
90.0,4,3,0.5,0.75,2.0,0.0,0.0,0.0,0.0,5.0,0
90.0,4,3,0.4,1.6,1.6,0.0,0.0,0.0,0.0,4.333333333333333,3
90.0,4,4,0.3333333333333333,1.5,1.8333333333333333,0.0,0.0,0.0,0.0,3.0,8
90.0,4,2,0.2857142857142857,1.4285714285714286,2.142857142857143,0.14285714285714285,0.0,0.0,0.0,3.6666666666666665,1
90.0,4,4,0.25,1.5,1.875,0.125,0.0,0.0,0.0,4.0,3
90.0,4,5,0.2222222222222222,1.4444444444444444,2.0,0.1111111111111111,0.0,0.0,0.0,4.0,3
90.0,4,3,0.2,1.4,2.3,0.1,0.0,0.0,0.0,2.333333333333333,6
90.0,4,4,0.2727272727272727,1.2727272727272727,2.1818181818181817,0.09090909090909093,0.0,0.0,0.0,4.0,4
90.0,4,2,0.25,1.25,2.6666666666666665,0.08333333333333333,0.0,0.0,0.0,4.333333333333333,6
90.0,4,3,0.3076923076923077,1.1538461538461535,2.6153846153846154,0.07692307692307693,0.0,0.0,0.0,5.333333333333333,2
90.0,4,3,0.2857142857142857,1.1428571428571428,2.571428571428572,0.07142857142857142,0.0,0.0,0.0,4.0,3
90.0,4,4,0.26666666666666666,1.1333333333333333,2.6,0.06666666666666668,0.0,0.0,0.0,3.6666666666666665,8
90.0,4,2,0.3125,1.0625,2.9375,0.0625,0.0,0.0,0.0,4.333333333333333,3
90.0,4,3,0.29411764705882354,1.0588235294117647,2.9411764705882355,0.05882352941176471,0.0,0.0,0.0,4.666666666666667,3
90.0,4,4,0.2777777777777778,1.0555555555555556,2.9444444444444446,0.05555555555555555,0.0,0.0,0.0,4.666666666666667,9
90.0,4,3,0.3157894736842105,1.0,3.0,0.05263157894736842,0.0,0.0,0.10526315789473684,5.0,2
90.0,4,3,0.3,1.0,2.9,0.05,0.0,0.0,0.1,4.666666666666667,2
90.0,4,2,0.2857142857142857,1.0,2.761904761904762,0.047619047619047616,0.0,0.0,0.09523809523809523,4.333333333333333,7
90.0,4,3,0.3181818181818182,0.9545454545454546,2.8181818181818183,0.045454545454545456,0.0,0.0,0.09090909090909093,3.6666666666666665,2
90.0,4,3,0.3043478260869565,0.9565217391304348,2.6956521739130435,0.043478260869565216,0.0,0.0,0.08695652173913042,3.6666666666666665,3
90.0,4,3,0.2916666666666667,0.9583333333333334,2.7916666666666665,0.04166666666666666,0.0,0.0,0.08333333333333333,4.0,2
90.0,4,3,0.28,0.96,2.76,0.04,0.0,0.0,0.08,2.333333333333333,2
90.0,4,2,0.2692307692307692,1.0,2.769230769230769,0.038461538461538464,0.0,0.0,0.07692307692307693,2.333333333333333,7
90.0,4,3,0.2962962962962963,0.9629629629629628,2.7777777777777777,0.037037037037037035,0.0,0.0,0.07407407407407407,3.6666666666666665,6
90.0,4,4,0.32142857142857145,0.9285714285714286,2.75,0.03571428571428571,0.0,0.0,0.07142857142857142,5.0,6
90.0,4,4,0.3448275862068966,0.8965517241379308,2.7241379310344827,0.03448275862068965,0.0,0.0,0.06896551724137931,6.333333333333332,2
90.0,4,2,0.3333333333333333,0.9,2.6333333333333333,0.03333333333333333,0.0,0.0,0.06666666666666668,4.666666666666667,2
